id,title,category,price,rating
lBlKJ51d9yZcfK13PcthJw,AT&T Store,"Shopping,Mobile Phones,IT Services & Computer Repair,Local Services,Mobile Phone Accessories,Telecommunications",0.0,4.0
f3yKZ24U-j-TeJfOKc9gIw,Ice & Cream Creamery,"Ice Cream & Frozen Yogurt,Food",0.0,4.0
PuvAYjeX2CQj37oLcnoIrA,A To Z Party Rental,"Wedding Planning,Event Planning & Services,Party Supplies,Party Equipment Rentals",0.0,4.0
GhGoWiF1dP3tnP_WSPdi2g,Value Village,"Fashion,Used,Vintage & Consignment,Shopping",0.0,4.0
rHavP-Q1bzhu85EumguKrQ,Cuisine of India,"Pakistani,Restaurants,Indian",0.0,4.0
WJHnl1Hlob1ehzFEHM_OzA,Gamers Warehouse,"Books,Mags,Music & Video,Mobile Phone Repair,Computers,Electronics,Appliances & Repair,Mobile Phones,Videos & Video Game Rental,IT Services & Computer Repair,Local Services,Electronics Repair,Shopping",0.0,4.0
0JnsAQFvOFxPltNU_smK3w,Kaldi's Coffee,"Coffee Roasteries,Restaurants,Coffee & Tea,Breakfast & Brunch,Food",0.0,4.0
-ud6EYu7o8sDCH2_zyu8lQ,Farm City Coffee,"Juice Bars & Smoothies,Desserts,Food,Coffee & Tea",0.0,4.0
goJJNqA4mfW9QbwUOWJenA,Mapes 5 & 10 Stores,"Home & Garden,Paint Stores,Shopping,Hardware Stores,Toy Stores",0.0,4.0
mfeh5dG324bY868LDz2TtA,Vino Villa,"American (New),Wineries,Food,Restaurants,Arts & Entertainment,Bars,Wine Bars,Sandwiches,Pizza,Nightlife",0.0,4.0
bN8LCQjzfbyrjKbHxRpSeA,Zoya's Cafe & Catering,"Caterers,Mediterranean,Delis,Greek,Cafes,Event Planning & Services,Restaurants",0.0,4.0
nJp-4Qb_eeXWnojBcM3hBQ,Motel 6 Santa Barbara - Beach,"Hotels,Hotels & Travel,Event Planning & Services",0.0,4.0
oqP2M9bjNqqLI8TLLOyl3A,El Churrascaso Grill,"Food,Restaurants,Food Trucks,Brazilian",0.0,4.0
Pxeb0heJO93VEaU9PpoTmw,Kahwa Coffee,"Food,Bakeries,Coffee & Tea,Coffee Roasteries",0.0,4.0
MWel8zS7L7dzWC0_IY_Pzg,Mini Of The Main Line,"Car Rental,Car Dealers,Hotels & Travel,Automotive",0.0,4.0
xtPAc0VsFTKIrKCG8xBZTg,The Bayou Burger & Sports Company,"Sports Bars,Restaurants,Burgers,American (Traditional),Nightlife,Salad,Bars",0.0,4.0
dTL6npuTfmM-kieva8U43w,Hot Tamales,"Mexican,Fast Food,Restaurants",0.0,4.0
5tHSl5DjfW5aQJQ-6MIV2A,The Rec Room,"Arts & Entertainment,Canadian (New),Arcades,Music Venues,Venues & Event Spaces,LAN Centers,Bowling,Nightlife,Event Planning & Services,Active Life,Restaurants",0.0,4.0
vQyBHeczIPe9Vl4ry3vV5w,Jaggers,"Fast Food,Restaurants,Burgers,Salad",0.0,4.0
45siW2fI0Cuv5ZKCS23knA,Brew D Licious,"Local Flavor,Cafes,Coffee & Tea,Restaurants,Food",0.0,4.0
RG88MDCQs4J7g0NQWcEvYA,Main Attraction Antique Mall,"Jewelry,Jewelry Repair,Antiques,Local Services,Shopping",0.0,4.0
GPFos2EQg75fzKLbKGejeQ,Maggie Walt Design,"Pop-up Shops,Accessories,Women's Clothing,Shopping,Fashion",0.0,4.0
_mM29ipaSjYo4zJZkswZiA,Elevation Coffee Roasters,"Food,Tea Rooms,Internet Cafes,Coffee & Tea,Coffee Roasteries",0.0,4.0
9D0dAIUpSoC91NKHK5OAPQ,Brooklyn NY Pizza,"Restaurants,Pizza,Food,Chicken Wings,Food Delivery Services",0.0,4.0
a_oRfgkNFnulTada--P_Tg,Sonoran Brunch Company,"Restaurants,Mexican,Breakfast & Brunch",0.0,4.0
Kd0tjNzKUcdsx5-jf-ONsw,Kingsbury Animal Hospital,"Pet Services,Pet Sitting,Veterinarians,Pets,Pet Groomers",0.0,4.0
3slJKckw5feGTOHopRTiPA,2nd Ave Thrift Superstore,"Thrift Stores,Shopping,Discount Store,Fashion,Used,Vintage & Consignment",0.0,4.0
tUXy_PCtMAydmG0RkHzhlQ,Oscar's Taco Shop,"Mexican,Restaurants,Specialty Food,Food,Ethnic Food",0.0,4.0
FmiF5GwSlG0tiZnmGa0Hvw,Capital Dispatch,"Hotels & Travel,Transportation,Taxis,Airport Shuttles",0.0,4.0
H1i2aWZKw0SRPfaDImV5XA,Wingstop,"Chicken Wings,Restaurants,American (New)",0.0,4.0
wHpu5zH9VXbW82p5EGeAzg,Tripel,"Brasseries,Gastropubs,Restaurants,Belgian",0.0,4.0
3w40XJGeay2wN0KNY3D9sA,Hollyhedge Estate,"Venues & Event Spaces,Hotels & Travel,Hotels,Caterers,Event Planning & Services,Bed & Breakfast",0.0,4.0
N-R7te7N0wmyYlmNcGSNmQ,South Street Bridge,"Hiking,Active Life,Local Flavor,Landmarks & Historical Buildings,Public Services & Government",0.0,4.0
J1VMww2sKmYVWETGXR63_A,Delaware Saengerbund Oktoberfest,"Arts & Entertainment,Restaurants,German,Music Venues,Nightlife,Local Flavor,Festivals",0.0,4.0
yI64uRMmTy9kvXXbCa6abg,Ginja Bay Cafe,"Restaurants,Food,Caribbean",0.0,4.0
5QYy-tp99SN-xqIMdovMyA,PetSmart,"Pet Training,Pet Services,Pet Stores,Pet Groomers,Pets",0.0,4.0
bjcECORIsPgyyOhIQovmNA,Pour The Core Hard Cider Festival,"Arts & Entertainment,Beer,Wine & Spirits,Food,Festivals",0.0,4.0
KhQtMzrrU9NYOoCbqN8PyA,Lili's Fresh Authentic Mexican,"Restaurants,Mexican",0.0,4.0
PlLWkfiwvL8ytd6vz0V7RA,Zoom Drain,"Contractors,Local Services,Sewing & Alterations,Septic Services,Home Services,Building Supplies,Gutter Services,Utilities,Plumbing",0.0,4.0
XKuawV5d8Gorm09auleZMA,Magpie Vintage & Estate Jewelry,"Jewelry,Used,Vintage & Consignment,Women's Clothing,Shopping,Fashion",0.0,4.0
F8S5d7C6s0frK-0ps7FJvA,Malaga Diner,"Diners,Restaurants",0.0,4.0
o644e8y0gqcrjhX_l-HY8w,Tre Nail Lounge,"Skin Care,Nail Salons,Hair Removal,Beauty & Spas,Waxing",0.0,4.0
rEa9VdpOeqd6WkavK5vEZQ,Andre's BBQ and Seafood,"Seafood,Restaurants,Barbeque",0.0,4.0
Raqeg8TYCCAqvlng6IM46g,Fair Saint Louis,"Arts & Entertainment,Local Flavor,Festivals",0.0,4.0
UzPyocL2CE7cUQCXRjbb-Q,Fun Lan Drive In Theatre,"Flea Markets,Cinema,Arts & Entertainment,Shopping",0.0,4.0
aUfV0BGBYmASkdEOUOh-nw,Fong's Sushi,"Restaurants,Sushi Bars",0.0,4.0
WCpFpsvJawCOYAPPTp83jA,Chinamoto,"Desserts,Thai,Food,Chinese,Restaurants,Japanese",0.0,4.0
VoWTUhG2OfLWFUTM1HoeVw,Mission Taco Joint - Streets of St. Charles,"Cocktail Bars,New Mexican Cuisine,Beer Bar,Mexican,Nightlife,Restaurants,Bars",0.0,4.0
bYZaftBLgjlKqCCBEmS1gQ,Florida Spine Institute,"Orthopedists,Doctors,Health & Medical,Spine Surgeons,Neurologist",0.0,4.0
kAmXP3e66dxu21-5_9sBsw,Ugly Moose,"Bars,Restaurants,Nightlife,American (New),American (Traditional)",0.0,4.0
wWWLeciVf0w-6nxu1_YosA,Twisted Indian Wraps,"Restaurants,Indian,Latin American,Fast Food,Food,Food Delivery Services",0.0,4.0
UtAfl1hmn2rbj_sipF7lWA,Philadelphia Rock Gyms - Wyncote,"Active Life,Rock Climbing",0.0,4.0
efb8XanM-A07tkelq6p2TQ,Cali ProNail,"Nail Salons,Beauty & Spas",0.0,4.0
Du9QRh1EvGO7EXG-m9Sb_g,PJ's Coffee,"Food,Coffee & Tea",0.0,4.0
faa2RBePTY293f2Wd5mCvw,Blu A Wine & Cheese Stop,"Bars,Food,Nightlife,Grocery,Wine Bars,Specialty Food,Cheese Shops,Sandwiches,Restaurants",0.0,4.0
ZCZkxo29UKOkKYcxgmwLSA,Sisters Korean Restaurant,"Korean,Restaurants",0.0,4.0
x2UyXwz4Ox-PhhwJSCjSrw,Chase Bank,"Banks & Credit Unions,Financial Services",0.0,4.0
jIwFRz-ZfCBpx2ZshPt4-w,Second Sin Brewery,"Bars,Breweries,Nightlife,Food,Pubs",0.0,4.0
395d7enWm6w27nTZTdJ0Gg,Kay Bridal,"Shopping,Bridal",0.0,4.0
fRFNQNoVRDI3YFhiGyqZxA,Nico's,"Mexican,Restaurants",0.0,4.0
k6RGCu5bKLRIuNudpuvXUA,Axe Throwing Tampa,"Axe Throwing,Venues & Event Spaces,Team Building Activities,Event Planning & Services,Active Life",0.0,4.0
0mLbh-DKWqzhdq-jhWIjVg,Fairfield Inn & Suites by Marriott St Petersburg North,"Hotels,Event Planning & Services,Venues & Event Spaces,Hotels & Travel",0.0,4.0
YQd-SVdwWiK5-_7S5xwzoA,Mid-City,"Local Services,Community Service/Non-Profit,Local Flavor",0.0,4.0
cJXlIGy9SURm12lqHHnf-g,Summerland Winery,"Wineries,Wine Tasting Room,Arts & Entertainment,Food",0.0,4.0
BFDsqClb4YHlZey-Cnq5fQ,Rocket Fizz,"Candy Stores,Specialty Food,Food",0.0,4.0
tix-1KNJUzjyRerstEHw5Q,Taqueria El Dolar,"Restaurants,Street Vendors,Food,Mexican,Food Trucks",0.0,4.0
oqtsxtnbyAlFiDGAKwUOqQ,Dolphin Diner,"Diners,Restaurants",0.0,4.0
o82N_gX_Cc0kPzjd-8__ig,Sichuan Chinese Restaurant,"Restaurants,Chinese",0.0,4.0
kuv478_vVSHr0q-6PPbdKg,Original Gyros Joint,"Mediterranean,Restaurants",0.0,4.0
PnQBy64fFCLKcLHCnOckjQ,Crafty Crab,"Seafood,Cajun/Creole,Restaurants",0.0,4.0
0XazM8VIswiJZ4-96raOjQ,Empower Adventures,"Ziplining,Team Building Activities,Kids Activities,Active Life,Recreation Centers,Event Planning & Services",0.0,4.0
cjyBvIZkwp-Ion26-f7oSQ,Sephora,"Cosmetics & Beauty Supply,Shopping,Beauty & Spas",0.0,4.0
pRsCiuv3v3e1t_lk5rVAgw,Vintage Wine and Spirits,"Food,Beer,Wine & Spirits",0.0,4.0
cd0I6jMGICJC276l-IOsVQ,The Sugaree,"Ice Cream & Frozen Yogurt,Event Planning & Services,Food,Candy Stores,Specialty Food,Caterers,Shaved Ice",0.0,4.0
9z3He4TXeDB8aPcGYyqUQQ,Percy Street Barbecue,"Sandwiches,Restaurants,Barbeque",0.0,4.0
BHLryy0uhQ06Vx7Px5BvsQ,Bhan Thai - Mount Laurel,"Thai,Restaurants,Asian Fusion",0.0,4.0
kg4G3MwISohXCBiozmk9wg,Champion Car Wash,"Car Wash,Automotive",0.0,4.0
HKd_govZmrGP90cEr89hXg,The Whiskey Ring,"Bars,Nightlife,Lounges,Dive Bars,Cocktail Bars",0.0,4.0
uJkhN5iN_SFjzBBIjKOveQ,Honeybee Canyon Loop Trail,"Parks,Hiking,Mountain Biking,Active Life",0.0,4.0
XAyJt3DXSKf2f_EYrG5Z8Q,Barbershop Denim,"Beauty & Spas,Kids Hair Salons,Hair Salons,Men's Hair Salons,Barbers,Hair Stylists",0.0,4.0
IzyQVIJG8JAnOiRQPb0-wg,Rione,"Food,Coffee & Tea,Pizza,Restaurants,Italian",0.0,4.0
e4cfEYcXSZ2j0EQ-F06sJA,World Market,"Shopping,Home & Garden,Home Decor,Food,Fashion,Beer,Wine & Spirits,Accessories,Furniture Stores",0.0,4.0
tby3T0KtzXaWK50HRp51TQ,The Chuck Wagon,"Restaurants,Tex-Mex,Mexican,American (New),Barbeque,Burgers",0.0,4.0
VqcHpG3ODZ4KHBhbxcL4-Q,Tacos Don Roge,"Tacos,Mexican,Restaurants",0.0,4.0
tkyGbszNAP2w0VwNTi48qQ,Rita's Italian Ice,"Food,Ice Cream & Frozen Yogurt,Desserts,Shaved Ice",0.0,4.0
ks3wzyjYONFusrJ4O4YL-w,Marzano Ristorante,"Seafood,Pizza,Italian,Restaurants",0.0,4.0
Gksv0lbchfKxljBm5puCBQ,Porta Via Ristorante e Bar,"Restaurants,Bars,Nightlife,Pizza,Cocktail Bars,Food,Gelato,Italian",0.0,4.0
8mElCveTpsBGuu9zOdLXbQ,Dream Tea House,"Food,Juice Bars & Smoothies,Tea Rooms",0.0,4.0
KW4w-ck9lXO_ygLSvaGdCw,Rib City Grill,"Barbeque,Restaurants,Caterers,Event Planning & Services",0.0,4.0
vZKDU7nRGB_5pzJGR12efw,French Truck Coffee,"Coffee & Tea,Restaurants,Food,Cafes",0.0,4.0
Q6eP-wX_xOI0bnZqIQlTGA,Grand Buffet Chinese Restaurant,"Asian Fusion,Chinese,Restaurants,Buffets,Sushi Bars",0.0,4.0
qTdjtgFVuFMGNh51RxXJag,deVine Wines & Spirits,"Food,Beer,Wine & Spirits",0.0,4.0
GLWoF-Geg7kzuvLrkfFYEQ,Sweetbay,"Grocery,Shopping,Drugstores,Food",0.0,4.0
HtJzFhS5xBPr3x4Hiom7KA,Huddles Frozen Yogurt,"Food,Ice Cream & Frozen Yogurt",0.0,4.0
RJdRUdjskgGBqE5FFc8tiQ,Target,"Drugstores,Department Stores,Home & Garden,Fashion,Shopping,Grocery,Electronics,Food,Furniture Stores",0.0,4.0
wIJK7QExz3C-g8EIJ-jSiQ,Buffalo Wild Wings,"Bars,Restaurants,American (Traditional),Nightlife,Chicken Wings,Sports Bars",0.0,4.0
e3aJelyH3GVbPF3OwOpcaw,Arrow Automotive Transmission Specialists,"Auto Parts & Supplies,Auto Repair,Automotive,Transmission Repair,Oil Change Stations,Towing,Tires,Body Shops",0.0,4.0
uXjKG2gSEV9JbMnhqSdx8A,PetSmart,"Pet Groomers,Pet Services,Pets,Pet Sitting,Pet Training,Pet Stores",0.0,4.0
bN_9QgxdOIk4oK-6fBDJtQ,Honey's Sit N Eat,"Breakfast & Brunch,American (Traditional),Restaurants,Comfort Food,Diners",0.0,4.0
HSY2c6NbngjDHkuwZi7C2Q,Tequila's,"Restaurants,Food Court,Steakhouses,Seafood,Mexican",0.0,4.0
mPH5-AnH9SAvW8ydmw6TGQ,Culpepper's,"Chicken Wings,Food,Restaurants,American (New),American (Traditional)",0.0,4.0
0vOOrWqn-7HlyVIqUT_8JA,Noah Grant's,"Seafood,Sushi Bars,Steakhouses,Restaurants",0.0,4.0
xCVncT73OioOAC9Adt1a7g,Jersey Mike's Subs,"Fast Food,Cafes,Restaurants,Sandwiches,Delis",0.0,4.0
L3eicEv3y327fmVU5fujvA,Shapiro's,"Arts & Entertainment,Art Galleries,Arts & Crafts,Jewelry,Shopping",0.0,4.0
lVirNKheM7Ps8eVRt0IyOg,2 Fat Dogs,"Restaurants,Soup,Sandwiches",0.0,4.0
n-zmzYYOC00m9vgoIK-Bow,Cherry Hill Beauty Supply & Salon,"Beauty & Spas,Shopping,Cosmetics & Beauty Supply",0.0,4.0
Q8aVTnL5RTPnclQHXqhDNA,Skyline Chili,"Restaurants,American (Traditional),Food,Hot Dogs,Fast Food,Grocery",0.0,4.0
EGeRMPws0Gaq1EK3iingkg,Lost Shack,"Japanese,Restaurants,Breweries,Food,Poke,Sushi Bars",0.0,4.0
YZ7Nl-OgCz8lSj0qIp5SJQ,Sweetwater Kayaks,"Shopping,Rafting/Kayaking,Hotels & Travel,Boat Tours,Active Life,Sporting Goods,Sports Clubs,Tours,Paddleboarding",0.0,4.0
VL7Y9UFKD38bkuU-drITVA,St Pete Diner,"Seafood,Diners,Restaurants",0.0,4.0
cwHoYlBw7QRZLSbu9hLcbg,Jockamo Upper Crust Pizza,"Restaurants,Pizza,Salad,Sandwiches",0.0,4.0
F0x8mJivBQUCam13avn4kg,Bound'ry Restaurant,"Desserts,American (New),Restaurants,Diners,Beer,Wine & Spirits,Food,Nightlife,Bars",0.0,4.0
sK0eAOorT6sf2mF5sjEAzg,Sesame Place,"Caterers,Water Parks,Event Planning & Services,Local Flavor,Active Life,Amusement Parks",0.0,4.0
P09fwcXyvf2GdvFnTMQWuA,Bellocq,"Lounges,Photographers,Tapas/Small Plates,Bars,Nightlife,Restaurants,Event Planning & Services",0.0,4.0
MOy8qGtBOoJzRnHnv3Y3JQ,Ants Pants on 4th,"Coffee & Tea,Restaurants,Breakfast & Brunch,Food",0.0,4.0
-HYaI3Iuew_fFrT4OwrN1g,Junkee Clothing Exchange,"Used,Vintage & Consignment,Shopping,Costumes,Arts & Crafts,Fashion",0.0,4.0
xBukEVM22gDG_7-Uh6zkqg,The Tavern Kitchen And Bar - Central West End,"Breakfast & Brunch,American (New),Restaurants,Desserts,Cocktail Bars,Seafood,Nightlife,Gluten-Free,Food,Bars",0.0,4.0
SnHiGviuKRjEtOII35OD0g,Twigs & Tea,"Gift Shops,Shopping,Food,Home Decor,Flowers & Gifts,Home Services,Tea Rooms,Home & Garden,Interior Design",0.0,4.0
buHv7XVxz0vKCa2XlEubeQ,Domino's Pizza,"Sandwiches,Pizza,Chicken Wings,Restaurants",0.0,4.0
mybOe5r1o5Noc1K_PMlDTQ,Omiza,"Soup,Salad,Pan Asian,Restaurants",0.0,4.0
VrC_Gt1zNWXcQII4vXUUuw,Tortuga's Tacos & Tortas,"Restaurants,Mexican",0.0,4.0
7dbUShu3yTUVNhTrdnF0FQ,Speggtacular Clearwater Beach,"Breakfast & Brunch,American (New),Restaurants",0.0,4.0
kVpucj113IDrHuZKts2rTw,It'Sugar,"Food,Candy Stores,Specialty Food",0.0,4.0
hy-h4S-592dK73mddnv-Jw,Sambol Sri Lankan Kitchen,"Sri Lankan,Restaurants",0.0,4.0
N5jkqwJBCnn95YBoJo6Myg,Old Spaghetti Factory,"Restaurants,Italian",0.0,4.0
-5SVdM5aY3rjGsQuiFAYjQ,Fritz's Frozen Custard,"Food,Ice Cream & Frozen Yogurt,Desserts",0.0,4.0
grVoVN3n0M7IV1jRUiHWHQ,BurgerBarr,"Burgers,American (Traditional),American (New),Restaurants",0.0,4.0
HLasBlWiSj9TH14Qf8Y1kw,That's Amore Restaurant,"Restaurants,Jazz & Blues,Italian,Nightlife,Arts & Entertainment",0.0,4.0
QrTCy8RarCj2sTn1YGEXvw,La Bella Rosa Bakery,"Food,Bakeries",0.0,4.0
IuZaAvupE_VaPlFYjOWE9A,Sugar and Spice Thai Food and More,"Thai,Chicken Wings,Specialty Food,Noodles,Restaurants,Macarons,Food",0.0,4.0
Jpp41f0uoOMTnQQSAfKDkg,Frida's,"Vegan,Vegetarian,Gluten-Free,Restaurants,Food,Juice Bars & Smoothies,Live/Raw Food",0.0,4.0
QAUKgKkO26KiNa0r1N2DFA,Consigned By Design,"Home Decor,Shopping,Furniture Stores,Home & Garden,Thrift Stores,Fashion,Used,Vintage & Consignment",0.0,4.0
XbQhPllLz2CaaAFJYyBVjQ,VCA Animal Medical Center of Tucson,"Veterinarians,Pets",0.0,4.0
DttoNnRRQyRoKPoun0nxwg,Ozona Blue Grilling,"Seafood,Soup,Restaurants,American (New),Event Planning & Services,Caterers",0.0,4.0
2137bKyaZiIkiK9wG6wr3Q,Jeremiah's Italian Ice,"Food,Desserts,Shaved Ice,Ice Cream & Frozen Yogurt",0.0,4.0
nsAbD8LIiqSv5DakhL5ySQ,Just Tires | Tire Discounter,"Automotive,Tires",0.0,4.0
edU5K_QDvydTbWr4xfCfmg,Dezzy's Jamaican Restaurant,"Caribbean,Restaurants",0.0,4.0
652tRAf14Mu-2kzPKCeMbQ,Ulta Beauty,"Hair Salons,Cosmetics & Beauty Supply,Beauty & Spas,Shopping,Skin Care",0.0,4.0
0NX-qKnbIhITlFDrDkcvMQ,Pinecrest Country Club,"Caterers,Active Life,Golf,Party & Event Planning,Venues & Event Spaces,Country Clubs,Sports Clubs,Arts & Entertainment,Event Planning & Services",0.0,4.0
v12Zs3Oo2h0rPda9Yp7BFQ,Crunch Fitness - Carrollwood,"Active Life,Trainers,Gyms,Interval Training Gyms,Fitness & Instruction",0.0,4.0
UKDDD0iGHRchvvuDWsoYLw,Sabor Latino,"Ethnic Food,American (New),Food,American (Traditional),Specialty Food,Latin American,Imported Food,Restaurants,Nightlife,Salad,Bars,Caribbean",0.0,4.0
3XmJrin3l2fbTP201HElCQ,Chateau Coffee Cafe,"Breakfast & Brunch,Food,Coffee & Tea,Restaurants,Bakeries",0.0,4.0
e9dW-s8ZhBSkjq41LRdQ2A,Kay's Kitchen,"Restaurants,Fish & Chips,Food Trucks,Food,Sandwiches,Chicken Wings,Pizza,Comfort Food",0.0,4.0
T27hGNxryJ12y0PFHUIxvQ,Fuwa Massage Reflexology,"Health & Medical,Beauty & Spas,Reflexology,Massage,Massage Therapy,Acupuncture",0.0,4.0
AssP84KHvx8vFAk-1brkog,Level Cup Coffee & Boba,"Food,Coffee & Tea,Bubble Tea",0.0,4.0
QHccEcja9h1Wk0b1wWBnxg,Jefferson Animal Hospital,"Pets,Veterinarians",0.0,4.0
cX-JMoOBUxjXCVQS31uRxQ,InterContinental Tampa,"Hotels & Travel,Resorts,Restaurants,Event Planning & Services,Steakhouses,Venues & Event Spaces,Hotels",0.0,4.0
E3xBC7Bb6KRlZeqcY3bWtA,Build-a-Burger,"Burgers,Restaurants",0.0,4.0
1MdSDNxlCzKmYMMHSccVrQ,AMC Cherry Hill 24,"Arts & Entertainment,Cinema",0.0,4.0
mTdH5q_iVZ30rkVBUouMyg,Petco,"Pet Training,Pet Services,Pet Groomers,Pet Stores,Pet Sitting,Pets",0.0,4.0
QDIayj7bwqoH-rrBfbBZBA,Starbucks,"Coffee & Tea,Food",0.0,4.0
e2_MIdH-CzuWSmLQ7vNC9A,Green Papaya Asian Bistro,"Thai,Malaysian,Restaurants,Asian Fusion",0.0,4.0
8V5uZr92JiCrJ0jXjQCR0w,Sgt. Nate Fitness,"Weight Loss Centers,Health & Medical,Gyms,Trainers,Active Life,Fitness & Instruction,Boot Camps",0.0,4.0
gsXBNWHWhHv_f9NcwpVajw,Lighthouse Coffee,"Restaurants,Coffee & Tea,Breakfast & Brunch,Food,Cafes",0.0,4.0
sjH_9PYtfGhzZYsaZmPPzQ,Columbia Restaurant Airport Cafe,"Spanish,Beer,Wine & Spirits,Food,Cuban,Restaurants,Breakfast & Brunch,Cafes",0.0,4.0
HCO6q5YUqNGrKP9XWlV99Q,Speeders Indoor Prokarts,"Recreation Centers,Active Life,Go Karts,Leisure Centers",0.0,4.0
_4zUuKFW9GmmNYfswqaXNQ,Lana's Copper Kettle,"American (Traditional),Event Planning & Services,Soul Food,Delis,Meat Shops,Breakfast & Brunch,Specialty Food,Restaurants,Food,Caterers",0.0,4.0
