id,title,category,price,rating
220,Red Hot Chili Peppers,"rock,alternative rock,alternative,funk,90s",0.0,4.0
221,Travis,"britpop,alternative,indie,rock,british",0.0,4.0
222,Modest Mouse,"indie rock,indie,alternative,rock,alternative rock",0.0,4.0
223,Band of Horses,"indie,rock,alternative,indie rock,folk",0.0,4.0
225,Interpol,"indie,alternative,indie rock,rock,post-punk",0.0,4.0
226,Queens of the Stone Age,"rock,alternative rock,alternative,hard rock,stoner rock",0.0,4.0
227,The Beatles,"classic rock,rock,british,60s,pop",0.0,4.0
228,Kings of Leon,"rock,indie rock,indie,alternative,southern rock",0.0,4.0
229,The Killers,"indie,indie rock,rock,alternative,alternative rock",0.0,4.0
230,Green Day,"punk rock,rock,punk,alternative,pop punk",0.0,4.0
231,Devendra Banhart,"indie,singer-songwriter,folk,indie folk,new weird america",0.0,4.0
233,Nine Inch Nails,"industrial,rock,electronic,alternative,industrial rock",0.0,4.0
234,Nirvana,"grunge,rock,alternative,alternative rock,90s",0.0,4.0
235,Eels,"alternative,indie,rock,singer-songwriter,indie rock",0.0,4.0
236,Clap Your Hands Say Yeah,"indie,indie rock,pop,alternative,sunshine",0.0,4.0
237,Thom Yorke,"electronic,experimental,alternative,indie,singer-songwriter",0.0,4.0
238,Massive Attack,"trip-hop,electronic,chillout,downtempo,electronica",0.0,4.0
239,Keyshia Cole,"rnb,hip-hop,female vocalists,favorites,keyshia cole",0.0,4.0
240,Racionais MC's,hip hop,0.0,4.0
241,Toni Braxton,"rnb,female vocalists,soul,pop,90s",0.0,4.0
245,Bob Marley & The Wailers,"reggae,70s,ska,roots reggae,jamaican",0.0,4.0
246,Adriana Calcanhotto,"mpb,brazilian,female vocalists,brasil,singer-songwriter",0.0,4.0
247,Maxwell,"rnb,soul,male vocalists,urban,neo-soul",0.0,4.0
249,Common,"hip-hop,rap,hip hop,pop,dope",0.0,4.0
250,Bob Marley,"reggae,70s,jamaica,ska,roots reggae",0.0,4.0
251,Whitney Houston,"female vocalists,soul,rnb,pop,80s",0.0,4.0
252,Tamia,"rnb,female vocalists,00s,american,ballad",0.0,4.0
253,Bryan Adams,"rock,80s,classic rock,pop,90s",0.0,4.0
256,Kid Abelha,"brazilian,pop,mpb,rock,female vocalists",0.0,4.0
257,Mariah Carey,"rnb,pop,female vocalists,soul,90s",0.0,4.0
258,Tina Turner,"pop,female vocalists,soul,80s,classic rock",0.0,4.0
261,Marisa Monte,"mpb,brazilian,female vocalists,brasil,female vocalist",0.0,4.0
262,Mary J. Blige,"female vocalists,soul,rap,rnb,ballad",0.0,4.0
263,Jill Scott,"jazz,funk,soul,soulful house,jill scott",0.0,4.0
265,CÃ©line Dion,"female vocalists,pop,90s,ballad,female vocalist",0.0,4.0
266,Erykah Badu,"soul,singer-songwriter,rnb,american,sexy",0.0,4.0
267,Nas,"hip-hop,rap,hip hop,classic,east coast rap",0.0,4.0
268,Richard Marx,"80s,pop,rock,beautiful,90s",0.0,4.0
270,Maria BethÃ¢nia,"mpb,brasil,brazilian,bossa nova,female vocalists",0.0,4.0
271,Mos Def,"hip-hop,rap,hip hop,classic,cool",0.0,4.0
276,Gang Starr,"hip-hop,rap,hip hop,80s,old school",0.0,4.0
278,2Pac,"hip-hop,rap,gangsta rap,90s,hip hop",0.0,4.0
279,Brandy,"rnb,hip-hop,female vocalists,90s,pop",0.0,4.0
283,Ana Carolina,"mpb,brazilian,female vocalists,brasil,brazil",0.0,4.0
285,Janet Jackson,"pop,rnb,female vocalists,dance,soul",0.0,4.0
287,Monica,"rnb,90s,urban,female vocalists,soul",0.0,4.0
288,Rihanna,"pop,rnb,dance,female vocalists,hip-hop",0.0,4.0
289,Britney Spears,"pop,dance,female vocalists,legend,britney spears",0.0,4.0
290,Jordin Sparks,"pop,rnb,female vocalists,american idol,jordin sparks",0.0,4.0
291,Kelly Clarkson,"pop,female vocalists,pop rock,rock,american idol",0.0,4.0
292,Christina Aguilera,"pop,female vocalists,dance,rnb,soul",0.0,4.0
293,Ashlee Simpson,"pop,pop rock,female vocalists,dance,rock",0.0,4.0
294,Leona Lewis,"female vocalists,rnb,pop,soul,love",0.0,4.0
295,BeyoncÃ©,"rnb,pop,soul,female vocalists,hip-hop",0.0,4.0
296,Sugababes,"pop,dance,rnb,female vocalists,british",0.0,4.0
297,David Cook,"rock,alternative,male vocalists,american idol,alternative rock",0.0,4.0
298,Lily Allen,"pop,female vocalists,british,britpop,singer-songwriter",0.0,4.0
299,Jennifer Lopez,"pop,dance,latin,rnb,female vocalists",0.0,4.0
300,Katy Perry,"pop,female vocalists,pop rock,rock,dance",0.0,4.0
301,Alicia Keys,"soul,rnb,female vocalists,pop,singer-songwriter",0.0,4.0
302,P!nk,"pop,female vocalists,pop rock,rock,dance",0.0,4.0
303,Panic at the Disco,"pop,rock,alternative,pop rock,male vocalist",0.0,4.0
304,David Archuleta,"pop,american idol,male vocalists,rnb,love",0.0,4.0
305,Katharine McPhee,"pop,female vocalists,rnb,dance,american",0.0,4.0
306,Black Eyed Peas,"hip-hop,pop,rap,dance,rnb",0.0,4.0
307,Kate Voegele,"pop,pop rock,female vocalists,singer-songwriter,one tree hill",0.0,4.0
308,Kat DeLuna,"rnb,pop,hip-hop,dance,sexy",0.0,4.0
309,Danity Kane,"rnb,pop,dance,sexy,hip-hop",0.0,4.0
310,Nelly Furtado,"pop,female vocalists,dance,rnb,canadian",0.0,4.0
311,Natasha Bedingfield,"pop,female vocalists,british,dance,female vocalist",0.0,4.0
312,Cassie,"rnb,pop,dance,female vocalists,hip-hop",0.0,4.0
313,Allison Iraheta,"female vocalists,pop,american idol,rock,pop rock",0.0,4.0
314,Ciara,"rnb,pop,dance,hip-hop,female vocalists",0.0,4.0
316,Alanis Morissette,"female vocalists,rock,alternative,pop,singer-songwriter",0.0,4.0
317,Keri Hilson,"rnb,pop,female vocalists,singer-songwriter,00s",0.0,4.0
318,Hilary Duff,"pop,dance,female vocalists,disney,hilary duff",0.0,4.0
320,Fergie,"pop,rnb,dance,female vocalists,hip-hop",0.0,4.0
321,Jonas Brothers,"pop rock,pop,disney,rock,love",0.0,4.0
322,Ashanti,"rnb,hip-hop,female vocalists,pop,female vocalist",0.0,4.0
323,The Saturdays,"pop,british,dance,female vocalists,girl band",0.0,4.0
324,Cobra Starship,"pop punk,rock,dance,alternative rock,alternative",0.0,4.0
325,Ashley Tisdale,"pop,dance,female vocalists,disney,ashley tisdale",0.0,4.0
326,JoJo,"pop,female vocalists,jojo,rnb,american",0.0,4.0
327,Chris Brown,"rnb,hip hop,hip-hop,rap,love",0.0,4.0
328,David Guetta,"dance,house,electronic,00s,sexy",0.0,4.0
329,Justin Timberlake,"pop,rnb,dance,hip-hop,sexy",0.0,4.0
330,T.I.,"hip-hop,rap,hip hop,dirty south,dance",0.0,4.0
331,Kanye West,"hip-hop,rap,hip hop,rnb,dance",0.0,4.0
332,Kelly Rowland,"rnb,dance,pop,female vocalists,sexy",0.0,4.0
333,Avril Lavigne,"pop,female vocalists,pop rock,rock,canadian",0.0,4.0
334,No Angels,"pop,german,female vocalists,girl groups,popstars",0.0,4.0
340,Cher,"pop,dance,female vocalists,80s,90s",0.0,4.0
342,Colbie Caillat,"female vocalists,pop,acoustic,singer-songwriter,indie",0.0,4.0
344,Taylor Swift,"country,female vocalists,pop,singer-songwriter,acoustic",0.0,4.0
346,Lena,"pop,german,indie,summer,female vocalists",0.0,4.0
348,Wir sind Helden,"german,rock,pop,deutsch,pop rock",0.0,4.0
349,The Pussycat Dolls,"pop,rnb,dance,female vocalists,sexy",0.0,4.0
350,Monrose,"pop,female vocalists,german,rnb,dance",0.0,4.0
352,Cheryl Cole,"pop,female vocalists,rnb,dance,british",0.0,4.0
354,Sarah Connor,"pop,female vocalists,german,dance,hit",0.0,4.0
355,Jason Mraz,"pop,acoustic,singer-songwriter,alternative,rock",0.0,4.0
356,Brad Paisley,"country,singer-songwriter,modern country,rock,indie",0.0,4.0
357,Silbermond,"german,pop rock,seen live,good pop",0.0,4.0
359,Maria Mena,"female vocalists,pop,singer-songwriter,rock,alternative rock",0.0,4.0
360,Shania Twain,"country,pop,female vocalists,90s,dance",0.0,4.0
362,A Fine Frenzy,"female vocalists,indie,singer-songwriter,piano,pop",0.0,4.0
364,Sugarland,"country,female vocalists,female vocalist,rock,alternative rock",0.0,4.0
366,Jack Johnson,"acoustic,singer-songwriter,alternative,mellow,chillout",0.0,4.0
367,BIG BANG,"korean,dance,k-pop,pop,kpop",0.0,4.0
369,2PM,"k-pop,korean,pop,kpop,boyband",0.0,4.0
370,Katatonia,"doom metal,progressive metal,metal,gothic metal,depressive rock",0.0,4.0
371,Skillet,"alternative,christian rock,rock,alternative rock,christian",0.0,4.0
374,å®å¤ç°ãã«ã«,"j-pop,japanese,pop,female vocalists,jpop",0.0,4.0
375,æµå´ããã¿,"j-pop,japanese,female vocalists,jpop,pop",0.0,4.0
377,Linkin Park,"rock,nu metal,alternative rock,alternative,metal",0.0,4.0
378,Evanescence,"rock,female vocalists,gothic,alternative,gothic rock",0.0,4.0
379,ä¸­å³¶ç¾å,"j-pop,japanese,female vocalists,jpop,pop",0.0,4.0
380,Blackmore's Night,"folk,rock,female vocalists,celtic,medieval",0.0,4.0
383,Bad Religion,"punk,punk rock,rock,alternative,hardcore",0.0,4.0
386,Cascada,"dance,female vocalists,pop,trance,electronic",0.0,4.0
388,B2ST,"k-pop,korean,kpop",0.0,4.0
389,Enya,"new age,ambient,female vocalists,celtic,chillout",0.0,4.0
390,GACKT,"j-rock,visual kei,j-pop,japanese,ballad",0.0,4.0
393,Super Junior,"k-pop,korean,pop,kpop,dance",0.0,4.0
396,L'Arc~en~Ciel,"j-rock,japanese,favorites,jrock,j  rock",0.0,4.0
397,é-MIYAVI-,"j-rock,visual kei,japanese,seen live,specials to 3mmey",0.0,4.0
399,åµ,"j-pop,arashi,danceable,pop,dance",0.0,4.0
400,2NE1,"dance,pop,k-pop,girl group",0.0,4.0
403,The All-American Rejects,"rock,alternative,pop punk,punk,alternative rock",0.0,4.0
405,The Rasmus,"rock,alternative,alternative rock,finnish,pop",0.0,4.0
407,Akira Yamaoka,"ambient,soundtrack,electronic,instrumental,japanese",0.0,4.0
408,Crossfade,"rock,alternative rock,hard rock,alternative,post-grunge",0.0,4.0
409,G-Dragon,"dance,kpop,k-pop,korean,pop",0.0,4.0
412,blink-182,"punk rock,pop punk,alternative,punk,rock",0.0,4.0
413,After School,"korean,k-pop,korean pop",0.0,4.0
416,The National,"indie rock,indie,alternative rock,alternative,rock",0.0,4.0
418,Sigur RÃ³s,"ambient,post-rock,alternative,icelandic,experimental",0.0,4.0
419,Tokyo Police Club,"indie rock,indie,canadian,alternative,post-punk",0.0,4.0
420,The Kills,"indie,alternative,indie rock,rock,garage rock",0.0,4.0
421,MÃ³veis Coloniais de Acaju,"rock,alternative,alternative rock,brazilian,brasil",0.0,4.0
422,MombojÃ³,"brazilian,brasil,alternative,mpb,lounge",0.0,4.0
423,Bat for Lashes,"indie,alternative,female vocalists,singer-songwriter,folk",0.0,4.0
424,The Strokes,"indie,rock,alternative,indie rock,alternative rock",0.0,4.0
425,Yeah Yeah Yeahs,"indie rock,indie,alternative,female vocalists,rock",0.0,4.0
426,Rilo Kiley,"indie rock,indie,indie pop,alternative,female vocalists",0.0,4.0
427,The Cribs,"indie rock,indie,british,alternative rock,alternative",0.0,4.0
428,The Libertines,"indie,indie rock,british,rock,alternative",0.0,4.0
429,The Smiths,"80s,indie,alternative,new wave,post-punk",0.0,4.0
430,Kate Nash,"female vocalists,indie,british,indie pop,pop",0.0,4.0
431,Wolf Parade,"indie,canadian,indie rock,alternative,seen live",0.0,4.0
432,Klaxons,"indie,indie rock,new rave,british,electronic",0.0,4.0
433,Broken Social Scene,"indie,indie rock,alternative,post-rock,canadian",0.0,4.0
434,Spoon,"rock,alternative,indie,indie rock,seen live",0.0,4.0
436,The Smashing Pumpkins,"alternative rock,rock,alternative,grunge,90s",0.0,4.0
437,She & Him,"indie,folk,singer-songwriter,female vocalists,indie pop",0.0,4.0
438,O Teatro MÃ¡gico,"brazilian,mpb,folk,brasil,alternative",0.0,4.0
439,Los Hermanos,"brazilian,mpb,rock,alternative rock,indie",0.0,4.0
440,Animal Collective,"experimental,indie,folk,indie rock,seen live",0.0,4.0
441,Joy Division,"post-punk,new wave,80s,alternative,british",0.0,4.0
442,The Tallest Man on Earth,"folk,acoustic,indie folk,alternative,indie",0.0,4.0
443,The Rakes,"indie,british,indie rock,alternative rock,indie pop",0.0,4.0
444,mÃºm,"ambient,electronic,post-rock,icelandic,experimental",0.0,4.0
445,Bon Iver,"folk,indie,acoustic,singer-songwriter,alternative",0.0,4.0
446,Ra Ra Riot,"indie,alternative,indie rock,rock,electronica",0.0,4.0
447,Manu Chao,"alternative,latin,reggae,french,chillout",0.0,4.0
448,Art Brut,"indie rock,indie,party,kicking,fave",0.0,4.0
450,She Wants Revenge,"indie,alternative,post-punk,new wave,indie rock",0.0,4.0
453,Silverchair,"grunge,rock,alternative,alternative rock,90s",0.0,4.0
454,JÃ³nsi,"indie,ambient,experimental,icelandic,beautiful",0.0,4.0
455,Backstreet Boys,"pop,90s,seen live,male vocalists,boybands",0.0,4.0
456,Jesse McCartney,"pop,male vocalists,pop rock,jesse mccartney,rnb",0.0,4.0
457,Aaron Carter,"90s,dance,pop,male vocalists,teen pop",0.0,4.0
458,Justin Bieber,"pop,rnb,hip-hop,<3,gay",0.0,4.0
459,*NSYNC,"90s,pop,dance,boybands,seen live",0.0,4.0
460,Noize MC,"hip-hop,rap,rapcore,alternative rock,alternative",0.0,4.0
461,Miley Cyrus,"pop,female vocalists,dance,disney,pop rock",0.0,4.0
462,Blue,"pop,british,dance,rnb,boybands",0.0,4.0
463,Savage Garden,"pop,90s,rock,alternative,pop rock",0.0,4.0
464,3OH!3,"electronic,pop,dance,electronica,hip-hop",0.0,4.0
465,Jessica Simpson,"pop,dance,female vocalists,female vocalist,country",0.0,4.0
466,Ke$ha,"pop,dance,electronic,electropop,female vocalists",0.0,4.0
467,Darren Hayes,"pop,male vocalists,dance,australian,electronic",0.0,4.0
468,Usher,"rnb,dance,hip-hop,soul,hip hop",0.0,4.0
469,Nick Carter,"pop,nick carter,rock,pop rock,singer-songwriter",0.0,4.0
470,nevershoutnever!,"indie,acoustic,powerpop,pop,indie pop",0.0,4.0
471,Metro Station,"electronic,dance,powerpop,electronica,indie",0.0,4.0
472,3 Doors Down,"rock,alternative rock,alternative,hard rock,pop rock",0.0,4.0
474,Craig David,"rnb,soul,pop,sexy,male vocalists",0.0,4.0
475,Eminem,"rap,hip-hop,hip hop,eminem,pop",0.0,4.0
476,M. Pokora,"rnb,pop,french,hip-hop,sexy",0.0,4.0
477,Daniel Merriweather,"indie,cute,melrose place",0.0,4.0
478,ÐÐÐ ÐÑÐ°,rap,0.0,4.0
479,Westlife,"pop,westlife,irish,boybands,boysband",0.0,4.0
481,Simple Plan,"punk rock,rock,pop punk,punk,emo",0.0,4.0
482,Jeremih,"rnb,mariah carey,sex,jay-z,mya",0.0,4.0
484,Ne-Yo,"rnb,pop,hip-hop,soul,dance",0.0,4.0
485,Kelis,"rnb,dance,hip-hop,electronic,pop",0.0,4.0
486,30 Seconds to Mars,"rock,alternative rock,alternative,emo,indie",0.0,4.0
487,The Birthday Massacre,"industrial,gothic,female vocalists,electronic,synth-rock",0.0,4.0
488,Three Days Grace,"alternative rock,rock,alternative,hard rock,metal",0.0,4.0
489,Limp Bizkit,"nu metal,alternative,rock,metal,rapcore",0.0,4.0
490,Seether,"alternative rock,hard rock,rock,grunge,alternative",0.0,4.0
491,Fort Minor,"hip-hop,rap,rock,alternative,american",0.0,4.0
492,Funeral for a Friend,"emo,screamo,post-hardcore,rock,emocore",0.0,4.0
493,Lostprophets,"alternative,rock,alternative rock,emo,metal",0.0,4.0
494,Finch,"emo,screamo,alternative,post-hardcore,rock",0.0,4.0
496,Cold,"rock,alternative rock,alternative,hard rock,metal",0.0,4.0
497,Papa Roach,"alternative,nu metal,rock,alternative rock,metal",0.0,4.0
498,Paramore,"rock,female vocalists,alternative,pop punk,emo",0.0,4.0
499,Flyleaf,"alternative rock,rock,female vocalists,alternative,hard rock",0.0,4.0
500,Bullet for My Valentine,"metalcore,metal,emo,hardcore,screamo",0.0,4.0
501,Angels & Airwaves,"alternative rock,alternative,punk rock,rock,indie",0.0,4.0
502,LaFee,"pop,pop rock,german,rock,alternative",0.0,4.0
503,In Flames,"melodic death metal,death metal,metal,swedish metal,swedish",0.0,4.0
504,HIM,"rock,metal,gothic rock,finnish,love metal",0.0,4.0
506,Anathema,"doom metal,progressive metal,atmospheric,progressive rock,metal",0.0,4.0
507,Saosin,"post-hardcore,emo,emocore,screamo,hardcore",0.0,4.0
510,P.O.D.,"nu metal,metal,alternative,alternative rock,rock",0.0,4.0
511,U2,"rock,classic rock,alternative,80s,90s",0.0,4.0
512,Deftones,"metal,nu metal,alternative,alternative rock,alternative metal",0.0,4.0
514,Ill NiÃ±o,"nu metal,metal,metalcore,rock,nu-metal",0.0,4.0
515,Clan of Xymox,"darkwave,gothic rock,gothic,electronic,80s",0.0,4.0
516,Celldweller,"industrial,electronic,rock,alternative,industrial rock",0.0,4.0
517,Korn,"nu metal,metal,alternative,rock,alternative metal",0.0,4.0
518,Within Temptation,"symphonic metal,gothic metal,metal,gothic,female fronted metal",0.0,4.0
519,Static-X,"industrial metal,nu metal,industrial,metal,alternative",0.0,4.0
521,happysad,"polish,rock,alternative,punk rock,polish rock",0.0,4.0
522,Lacrimosa,"gothic metal,gothic,symphonic metal,german,seen live",0.0,4.0
